,id,year,title
3952,4578,2012,Approximating Concavely Parameterized Optimization Problems
3953,4579,2012,A nonparametric variable clustering model
3954,458,1991,A Connectionist Learning Approach to Analyzing Linguistic Stress
3955,4580,2012,Hierarchical Optimistic Region Selection driven by Curiosity
3956,4581,2012,Nonparametric Max-Margin Matrix Factorization for Collaborative Prediction
3957,4582,2012,Learning Networks of Heterogeneous Influence
3958,4583,2012,Symmetric Correspondence Topic Models for Multilingual Text Analysis
3959,4584,2012,Structure estimation for discrete graphical models: Generalized covariance matrices and their inverses
3960,4585,2012,Multi-scale Hyper-time Hardware Emulation of Human Motor Nervous System Based on Spiking Neurons using FPGA
3961,4586,2012,Online Sum-Product Computation Over Trees
3962,4587,2012,Phoneme Classification using Constrained Variational Gaussian Process Dynamical System
3963,4588,2012,Nystr?m Method vs Random Fourier Features: A Theoretical and Empirical Comparison
3964,4589,2012,Repulsive Mixtures
3965,459,1991,Kernel Regression and Backpropagation Training With Noise
3966,4590,2012,Kernel Latent SVM for Visual Recognition
3967,4591,2012,Multilabel Classification using Bayesian Compressed Sensing
3968,4592,2012,Kernel Hyperalignment
3969,4593,2012,Homeostatic plasticity in Bayesian spiking networks as Expectation Maximization with posterior constraints
3970,4594,2012,Controlled Recognition Bounds for Visual Learning and Exploration
3971,4595,2012,Waveform Driven Plasticity in BiFeO3 Memristive Devices: Model and Implementation
3972,4596,2012,Fused sparsity and robust estimation for linear models with unknown variance
3973,4597,2012,A Conditional Multinomial Mixture Model for Superset Label Learning
3974,4598,2012,A Linear Time Active Learning Algorithm for Link Classification
3975,4599,2012,On-line Reinforcement Learning Using Incremental Kernel-Based Stochastic Factorization
3976,46,1987,Performance Measures for Associative Memories that Learn and Forget
3977,460,1991,Models Wanted: Must Fit Dimensions of Sleep and Dreaming
3978,4600,2012,"Compressive neural representation of sparse, high-dimensional probabilities"
3979,4601,2012,Newton-Like Methods for Sparse Inverse Covariance Estimation
3980,4602,2012,Bayesian Pedigree Analysis using Measure Factorization
3981,4603,2012,"Provable ICA with Unknown Gaussian Noise, with Implications for Gaussian Mixtures and Autoencoders"
3982,4604,2012,Minimizing Uncertainty in Pipelines
3983,4605,2012,Learning as MAP Inference in Discrete Graphical Models
3984,4606,2012,Truly Nonparametric Online Variational Inference for Hierarchical Dirichlet Processes
3985,4607,2012,Fiedler Random Fields: A Large-Scale Spectral Approach to Statistical Network Modeling
3986,4608,2012,A systematic approach to extracting semantic information from functional MRI data
3987,4609,2012,Bayesian models for Large-scale Hierarchical Classification
3988,461,1991,Recognizing Overlapping Hand-Printed Characters by Centered-Object Integrated Segmentation and Recognition
3989,4610,2012,A Better Way to Pretrain Deep Boltzmann Machines
3990,4611,2012,Gradient Weights help Nonparametric Regressors
3991,4612,2012,Multi-criteria Anomaly Detection using Pareto Depth Analysis
3992,4613,2012,A Neural Autoregressive Topic Model
3993,4614,2012,Monte Carlo Methods for Maximum Margin Supervised Topic Models
3994,4615,2012,Matrix reconstruction with the local max norm
3995,4616,2012,Bandit Algorithms boost Brain Computer Interfaces for motor-task selection of a brain-controlled button
3996,4617,2012,Graphical Models via Generalized Linear Models
3997,4618,2012,CPRL -- An Extension of Compressive Sensing to the Phase Retrieval Problem
3998,4619,2012,3D Social Saliency from Head-mounted Cameras
3999,462,1991,Against Edges: Function Approximation with Multiple Support Maps
4000,4620,2012,Learning Label Trees for Probabilistic Modelling of Implicit Feedback
4001,4621,2012,Effective Split-Merge Monte Carlo Methods for Nonparametric Models of Sequential Data
4002,4622,2012,Tensor Decomposition for Fast Parsing with Latent-Variable PCFGs
4003,4623,2012,Locating Changes in Highly Dependent Data with Unknown Number of Change Points
4004,4624,2012,Bayesian nonparametric models for ranked data
4005,4625,2012,Value Pursuit Iteration
4006,4626,2012,Exact and Stable Recovery of Sequences of Signals with Sparse Increments via Differential _1-Minimization
4007,4627,2012,Variational Inference for Crowdsourcing
4008,4628,2012,Forward-Backward Activation Algorithm for Hierarchical Hidden Markov Models
4009,4629,2012,Distributed Probabilistic Learning for Camera Networks with Missing Data
4010,463,1991,Illumination and View Position in 3D Visual Recognition
4011,4630,2012,Compressive Sensing MRI with Wavelet Tree Sparsity
4012,4631,2012,On the connections between saliency and tracking
4013,4632,2012,Convex Multi-view Subspace Learning
4014,4633,2012,A Stochastic Gradient Method with an Exponential Convergence _Rate for Finite Training Sets
4015,4634,2012,Latent Coincidence Analysis: A Hidden Variable Model for Distance Metric Learning
4016,4635,2012,Accuracy at the Top
4017,4636,2012,Learning the Dependency Structure of Latent Factors
4018,4637,2012,A Spectral Algorithm for Latent Dirichlet Allocation
4019,4638,2012,Relax and Randomize : From Value to Algorithms
4020,4639,2012,Learning curves for multi-task Gaussian process regression
4021,464,1991,Information Processing to Create Eye Movements
4022,4640,2012,Best Arm Identification: A Unified Approach to Fixed Budget and Fixed Confidence
4023,4641,2012,Density-Difference Estimation
4024,4642,2012,Exploration in Model-based Reinforcement Learning by Empirically Estimating Learning Progress
4025,4643,2012,Minimax Multi-Task Learning and a Generalized Loss-Compositional Paradigm for MTL
4026,4644,2012,Minimization of Continuous Bethe Approximations: A Positive Variation
4027,4645,2012,Stochastic optimization and sparse statistical recovery: Optimal algorithms for high dimensions
4028,4646,2012,"On the (Non-)existence of Convex, Calibrated Surrogate Losses for Ranking"
4029,4647,2012,GenDeR: A Generic Diversified Ranking Algorithm
4030,4648,2012,Entangled Monte Carlo
4031,4649,2012,The Bethe Partition Function of Log-supermodular Graphical Models
4032,465,1991,Practical Issues in Temporal Difference Learning
4033,4650,2012,Nonparanormal Belief Propagation (NPNBP)
4034,4651,2012,Learning Probability Measures with respect to Optimal Transport Metrics
4035,4652,2012,Continuous Relaxations for Discrete Hamiltonian Monte Carlo
4036,4653,2012,Multiple Operator-valued Kernel Learning
4037,4654,2012,Augmented-SVM: Automatic space partitioning for combining multiple non-linear dynamics
4038,4655,2012,Identifiability and Unmixing of Latent Parse Trees
4039,4656,2012,Recognizing Activities by Attribute Dynamics
4040,4657,2012,Active Learning of Model Evidence Using Bayesian Quadrature
4041,4658,2012,Why MCA? Nonlinear sparse coding with spike-and-slab prior for neurally plausible image encoding
4042,4659,2012,Topic-Partitioned Multinetwork Embeddings
4043,466,1991,A Contrast Sensitive Silicon Retina with Reciprocal Synapses
4044,4660,2012,Priors for Diversity in Generative Latent Variable Models
4045,4661,2012,Unsupervised Structure Discovery for Semantic Analysis of Audio
4046,4662,2012,Learning Partially Observable Models Using Temporally Abstract Decision Trees
4047,4663,2012,Accelerated Training for Matrix-norm Regularization: A Boosting Approach
4048,4664,2012,Mirror Descent Meets Fixed Share (and feels no regret)
4049,4665,2012,Statistical Consistency of Ranking Methods in A Rank-Differentiable Probability Space
4050,4666,2012,Online Regret Bounds for Undiscounted Continuous Reinforcement Learning
4051,4667,2012,Entropy Estimations Using Correlated Symmetric Stable Random Projections
4052,4668,2012,Cardinality Restricted Boltzmann Machines
4053,4669,2012,Probabilistic Low-Rank Subspace Clustering
4054,467,1991,Network generalization for production: Learning and producing styled letterforms
4055,4670,2012,Rational inference of relative preferences
4056,4671,2012,Bayesian Probabilistic Co-Subspace Addition
4057,4672,2012,Context-Sensitive Decision Forests for Object Detection
4058,4673,2012,Ancestor Sampling for Particle Gibbs
4059,4674,2012,Feature Clustering for Accelerating Parallel Coordinate Descent
4060,4675,2012,Perfect Dimensionality Recovery by Variational Bayesian PCA
4061,4676,2012,Confusion-Based Online Learning and a Passive-Aggressive Scheme
4062,4677,2012,Augment-and-Conquer Negative Binomial Processes
4063,4678,2012,Multiclass Learning Approaches: A Theoretical Comparison with Implications
4064,4679,2012,Efficient Reinforcement Learning for High Dimensional Linear Quadratic Systems
4065,468,1991,Operators and curried functions: Training and analysis of simple recurrent networks
4066,4680,2012,Analyzing 3D Objects in Cluttered Images
4067,4681,2012,A mechanistic model of early sensory processing based on subtracting sparse representations
4068,4682,2012,Multiresolution Gaussian Processes
4069,4683,2012,Multimodal Learning with Deep Boltzmann Machines
4070,4684,2012,Generalization Bounds for Domain Adaptation
4071,4685,2012,Regularized Off-Policy TD-Learning
4072,4686,2012,Image Denoising and Inpainting with Deep Neural Networks
4073,4687,2012,Large Scale Distributed Deep Networks
4074,4688,2012,Semi-Crowdsourced Clustering: Generalizing Crowd Labeling by Robust Distance Metric Learning
4075,4689,2012,Selecting Diverse Features via Spectral Regularization
4076,469,1991,Statistical Reliability of a Blowfly Movement-Sensitive Neuron
4077,4690,2012,Towards a learning-theoretic analysis of spike-timing dependent plasticity
4078,4691,2012,Shifting Weights: Adapting Object Detectors from Image to Video
4079,4692,2012,Submodular-Bregman and the Lov?sz-Bregman Divergences with Applications
4080,4693,2012,Robustness and risk-sensitivity in Markov decision processes
4081,4694,2012,"Neuronal Spike Generation Mechanism as an Oversampling, Noise-shaping A-to-D converter"
4082,4695,2012,Coding efficiency and detectability of rate fluctuations with non-Poisson neuronal firing
4083,4696,2012,Mixing Properties of Conditional Markov Chains with Unbounded Feature Functions
4084,4697,2012,Spectral Learning of General Weighted Automata via Constrained Matrix Completion
4085,4698,2012,Efficient Spike-Coding with Multiplicative Adaptation in a Spike Response Model
4086,4699,2012,On the Sample Complexity of Robust PCA
4087,47,1987,Hierarchical Learning Control - An Approach with Neuron-Like Associative Memories
4088,470,1991,Repeat Until Bored: A Pattern Selection Strategy
4089,4700,2012,Collaborative Gaussian Processes for Preference Learning
4090,4701,2012,Iterative ranking from pair-wise comparisons
4091,4702,2012,Probabilistic n-Choose-k Models for Classification and Ranking
4092,4703,2012,The topographic unsupervised learning of natural sounds in the auditory cortex
4093,4704,2012,Deep Representations and Codes for Image Auto-Annotation
4094,4705,2012,Finding Exemplars from Pairwise Dissimilarities via Simultaneous Sparse Recovery
4095,4706,2012,Locally Uniform Comparison Image Descriptor
4096,4707,2012,Expectation Propagation in Gaussian Process Dynamical Systems
4097,4708,2012,Graphical Gaussian Vector for Image Categorization
4098,4709,2012,No-Regret Algorithms for Unconstrained Online Convex Optimization
4099,471,1991,CCD Neural Network Processors for Pattern Recognition
4100,4710,2012,Q-MKL: Matrix-induced Regularization in Multi-Kernel Learning with Applications to Neuroimaging
4101,4711,2012,Persistent Homology for Learning Densities with Bounded Support
4102,4712,2012,Timely Object Recognition
4103,4713,2012,Scaled Gradients on Grassmann Manifolds for Matrix Completion
4104,4714,2012,Unsupervised Template Learning for Fine-Grained Object Recognition
4105,4715,2012,How They Vote: Issue-Adjusted Models of Legislative Behavior
4106,4716,2012,Topology Constraints in Graphical Models
4107,4717,2012,Searching for objects driven by context
4108,4718,2012,Analog readout for optical reservoir computers
4109,4719,2012,"Burn-in, bias, and the rationality of anchoring"
4110,472,1991,Competitive Anti-Hebbian Learning of Invariants
4111,4720,2012,Multiresolution analysis on the symmetric group
4112,4721,2012,Algorithms for Learning Markov Field Policies
4113,4722,2012,Assessing Blinding in Clinical Trials
4114,4723,2012,Density Propagation and Improved Bounds on the Partition Function
4115,4724,2012,Adaptive Learning of Smoothing Functions: Application to Electricity Load Forecasting
4116,4725,2012,Local Supervised Learning through Space Partitioning
4117,4726,2012,Convergence and Energy Landscape for Cheeger Cut Clustering
4118,4727,2012,Optimal kernel choice for large-scale two-sample tests
4119,4728,2012,Communication-Efficient Algorithms for Statistical Optimization
